Filename,alert_type,Frame_Number,Id,label,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,MovingSideWays,Rotation,AbsAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,BoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,AbsMedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,AbsXFit.Intercept,AbsXFit.Slope,AbsAnglesFit.Intercept,AbsAnglesFit.Slope,AbsAnglesToCloserSideFit.Intercept,AbsAnglesToCloserSideFit.Slope,AbsAnglesToFurtherSideFit.Intercept,AbsAnglesToFurtherSideFit.Slope,AbsAngularVelocityFit.Intercept,AbsAngularVelocityFit.Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Safe_Distance_01_Lane_Splitting.mp4,Safe_Distance,198,573,1,0,0,0,1,0,1,0,3.142,34.046,-5.635,1.221,0.61,1.93,1.599,1.081,-0.19,66.055,30.367,12.736,1.347,1.277,2.287,0.724,2.169,18.473,-0.133,3.165,8.526,0.231,1.759,0.024,2.074,1.183,0.75,5.515,26.112,0.152,16.741,17.937,0,-7.943,-3.917,2.643,-0.102,0.367,0.102,0.367,0.102,5.537,3.696,26.642,-2.369,35.236,2.787,1.7,0.419,6.812,0.648,0.614,0.006,0.251,0.006,0.262,0.011,3.142,0,-0.154,0.006,0.034,41.838,1.318,4.291,77.687,48.116,250626480,2315.248,0.203,-0.001,-0.013,2.547
Safe_Distance_01_Lane_Splitting.mp4,Safe_Distance,199,573,1,0,0,0,1,0,1,0,3.142,36.16,-3.997,1.205,0.602,1.862,1.503,1.098,-0.13,66.695,29.69,13.693,1.393,1.253,2.239,0.761,2.105,19.866,-0.133,3.187,8.975,0.219,2.039,0.026,1.872,1.189,0.682,6.061,26.717,0.136,15.188,19.341,0,-7.92,-3.923,2.567,-0.094,0.428,0.095,0.428,0.095,6.409,3.845,27.65,-2.795,36.599,2.76,2.27,0.262,6.444,0.865,0.615,0.006,0.257,0.006,0.261,0.013,3.142,0,-0.173,0.011,0.027,44.006,2.224,3.802,78.691,48.691,244790064,2370.915,0.226,-0.005,-0.014,2.51
Safe_Distance_02_Traffic.mp4,Safe_Distance,40,591,1,0,0,0,1,0,1,0,3.142,4.784,-10.798,1.47,0.087,3.74,3.727,0.312,-0.701,50.008,25.421,6.045,1.09,1.068,3.88,0.296,3.867,4.418,-0.038,0.088,0.275,0.092,0.291,0.01,0.483,0.306,0.297,0.934,0.87,0.619,92.885,89.843,0,-7.984,-3.979,4.024,-0.041,0.289,0.002,0.289,0.002,4.145,0.078,10.439,0.049,18.007,0.206,0.137,-0.064,4.966,0.131,0.475,0.003,0.15,0.001,0.223,0.003,3.142,0,-0.022,-0.004,0.005,0.019,0.055,0.085,60.07,44.637,489244384,1992.688,0.004,0.02,-0.008,3.058
Safe_Distance_02_Traffic.mp4,Safe_Distance,41,591,1,0,0,0,1,0,1,0,3.142,4.586,-11.219,1.479,0.176,3.719,3.707,0.297,-0.724,50.5,25.559,6.22,1.107,1.069,3.838,0.301,3.826,4.495,-0.038,0.088,0.213,0.081,0.33,0.007,0.427,0.306,0.244,0.977,0.717,0.598,113.054,101.822,0,-7.982,-3.98,3.964,-0.036,0.297,0.001,0.297,0.001,4.298,0.056,10.086,0.15,18.139,0.209,0.032,0.016,5.026,0.152,0.474,0.004,0.15,0.001,0.224,0.003,3.142,0,-0.029,-0.003,0.004,0.011,0.068,0.089,59.99,44.477,478275296,1978.477,-0.001,0.034,-0.009,3.062
Safe_Distance_02_Traffic.mp4,Safe_Distance,42,591,1,0,0,0,1,0,1,0,3.142,4.275,-11.649,1.486,0.242,3.691,3.681,0.275,-0.745,50.766,25.417,6.426,1.122,1.066,3.795,0.301,3.785,4.495,-0.038,-0.088,0.169,0.077,0.378,0.005,0.127,0.286,0.214,1.084,0.509,0.574,127.459,111.609,0,-7.979,-3.979,3.91,-0.033,0.313,-0.003,0.313,-0.003,4.578,-0.024,10.083,0.183,18.48,0.168,0.161,-0.021,5.114,0.177,0.476,0.004,0.151,0.001,0.226,0.004,3.142,0,-0.038,0,0.003,0.002,0.09,0.103,59.85,44.29,469721216,1961.876,0.003,0.042,0.011,3.067
Safe_Distance_02_Traffic.mp4,Safe_Distance,43,591,1,0,0,0,1,0,1,0,3.142,4.47,-12.037,1.486,0.33,3.639,3.628,0.284,-0.759,51.23,25.361,6.692,1.14,1.069,3.759,0.292,3.747,4.477,-0.038,-0.088,0.17,0.083,0.444,0.004,0.105,0.277,0.266,1.351,0.509,0.544,117.346,99.648,0,-7.978,-3.979,3.886,-0.036,0.305,-0.003,0.305,-0.003,4.542,-0.019,9.973,0.248,18.663,0.198,0.198,-0.031,5.256,0.193,0.481,0.005,0.151,0.001,0.23,0.004,3.142,0,-0.042,0.001,0.004,0.001,0.113,0.098,60.138,44.151,458571936,1949.509,0.002,0.044,0.012,3.064
Safe_Distance_02_Traffic.mp4,Safe_Distance,44,591,1,0,0,0,1,0,1,0,3.142,4.263,-12.69,1.491,0.345,3.622,3.612,0.269,-0.796,51.252,25.12,6.829,1.139,1.069,3.73,0.287,3.717,4.411,-0.038,-0.067,0.186,0.078,0.458,0.004,0.152,0.268,0.241,1.368,0.52,0.53,106.642,104.623,0,-7.979,-3.981,3.849,-0.034,0.302,-0.004,0.302,-0.004,4.502,-0.026,10.04,0.289,18.854,0.225,0.181,-0.033,5.446,0.196,0.487,0.005,0.15,0.001,0.234,0.004,3.142,0,-0.044,0.002,0.004,0.002,0.115,0.098,60.263,43.825,452233824,1920.901,0.006,0.038,0.011,3.067
Safe_Distance_02_Traffic.mp4,Safe_Distance,45,591,1,0,0,0,1,0,1,0,3.142,4.405,-12.93,1.47,0.309,3.602,3.591,0.277,-0.806,50.986,24.637,6.942,1.133,1.05,3.705,0.285,3.694,4.378,-0.036,-0.023,0.166,0.071,0.444,0.005,0.136,0.272,0.211,1.29,0.52,0.519,143.282,118.033,0,-7.979,-3.986,3.811,-0.03,0.296,-0.003,0.296,-0.003,4.415,-0.011,10.123,0.374,18.647,0.306,0.116,-0.027,5.637,0.196,0.493,0.004,0.148,0.002,0.238,0.004,3.142,0,-0.043,0.002,0.003,0,0.112,0.091,60.577,43.67,445616256,1907.339,0.005,0.024,0.011,3.065
Safe_Distance_02_Traffic.mp4,Safe_Distance,46,591,1,0,0,0,1,0,1,0,3.142,4.378,-13.018,1.484,0.153,3.55,3.54,0.271,-0.8,50.388,23.685,7.13,1.126,1.041,3.665,0.28,3.654,4.392,-0.035,0.015,0.163,0.072,0.432,0.005,0.282,0.262,0.228,1.312,0.52,0.498,142.754,115.415,0,-7.981,-3.987,3.772,-0.031,0.294,-0.004,0.294,-0.004,4.491,-0.028,10.517,0.379,19.075,0.267,0.049,-0.018,5.902,0.188,0.498,0.002,0.148,0.003,0.243,0.004,3.142,0,-0.042,0.002,0.003,0.003,0.107,0.093,60.726,43.548,461285312,1896.661,0.004,0.002,0.01,3.065
Safe_Distance_02_Traffic.mp4,Safe_Distance,47,591,1,0,0,0,1,0,1,0,3.142,4.464,-13.375,1.481,0.068,3.485,3.474,0.271,-0.806,50.009,22.917,7.34,1.113,1.051,3.63,0.276,3.62,4.434,-0.034,0.021,0.159,0.081,0.419,0.003,0.046,0.254,0.255,1.295,0.52,0.475,70.951,103.165,0,-7.982,-3.984,3.748,-0.034,0.293,-0.005,0.293,-0.005,4.544,-0.031,11.038,0.379,19.494,0.259,0.023,-0.013,6.122,0.182,0.506,0,0.149,0.004,0.248,0.004,3.142,0,-0.038,0.001,0.004,0.003,0.103,0.095,61.077,43.314,463254400,1876.335,0.003,-0.026,0.008,3.064
Safe_Distance_02_Traffic.mp4,Safe_Distance,48,591,1,0,0,0,1,0,1,0,3.142,4.513,-13.65,1.478,0.036,3.425,3.415,0.27,-0.808,49.851,22.477,7.493,1.105,1.054,3.612,0.273,3.601,4.434,-0.034,-0.021,0.105,0.094,0.408,0.003,0.125,0.261,0.294,1.273,0.323,0.457,57.101,86.733,0,-7.983,-3.984,3.75,-0.04,0.283,-0.003,0.283,-0.003,4.374,0.017,11.607,0.344,19.662,0.312,0.015,0.002,6.252,0.181,0.512,-0.002,0.152,0.004,0.25,0.003,3.142,0,-0.034,0,0.005,0.001,0.102,0.083,61.304,43.149,462322080,1862.113,-0.002,-0.051,0.007,3.063
Safe_Distance_02_Traffic.mp4,Safe_Distance,49,591,1,0,0,0,1,0,1,0,3.142,4.563,-13.763,1.48,0.078,3.363,3.352,0.268,-0.8,49.416,21.781,7.637,1.101,1.046,3.576,0.271,3.565,4.434,-0.034,-0.021,0.101,0.106,0.389,0.005,0.201,0.265,0.328,1.212,0.299,0.44,52.887,72.419,0,-7.984,-3.987,3.739,-0.046,0.276,-0.001,0.276,-0.001,4.293,0.04,11.942,0.295,19.858,0.328,0.042,-0.006,6.443,0.17,0.516,-0.003,0.155,0.004,0.254,0.003,3.142,0,-0.03,-0.001,0.007,0.005,0.09,0.077,61.511,43.031,469519776,1851.894,-0.004,-0.071,0.007,3.062
Safe_Distance_02_Traffic.mp4,Safe_Distance,50,591,1,0,0,0,1,0,1,0,3.142,4.722,-13.702,1.476,0.171,3.265,3.254,0.269,-0.773,48.979,20.796,7.942,1.102,1.05,3.517,0.27,3.507,4.467,-0.035,-0.015,0.127,0.126,0.402,0.009,0.199,0.263,0.374,1.25,0.458,0.411,47.402,55.476,0,-7.985,-3.986,3.723,-0.059,0.276,-0.002,0.276,-0.002,4.279,0.054,12.381,0.233,20.264,0.285,0.056,-0.012,6.641,0.17,0.514,-0.004,0.161,0.004,0.258,0.003,3.142,0,-0.024,-0.003,0.01,0.01,0.089,0.077,61.739,43.003,477393504,1849.479,-0.006,-0.082,0.007,3.059
Safe_Distance_02_Traffic.mp4,Safe_Distance,51,591,1,0,0,0,1,0,1,0,3.142,5,-13.395,1.471,0.201,3.206,3.194,0.279,-0.743,48.811,20.345,8.103,1.104,1.06,3.455,0.27,3.444,4.488,-0.037,0.003,0.216,0.144,0.427,0.012,0.262,0.269,0.416,1.274,0.737,0.396,41.306,51.544,0,-7.984,-3.983,3.671,-0.062,0.271,0,0.271,0,4.237,0.072,12.803,0.166,20.754,0.261,0.048,-0.015,6.77,0.185,0.512,-0.004,0.167,0.004,0.26,0.003,3.142,0,-0.02,-0.005,0.011,0.018,0.102,0.073,61.896,43.143,484098560,1861.563,-0.009,-0.083,0.007,3.054
Safe_Distance_02_Traffic.mp4,Safe_Distance,52,591,1,0,0,0,1,0,1,0,3.142,5.15,-13.311,1.469,0.222,3.121,3.108,0.28,-0.719,48.721,19.575,8.495,1.113,1.065,3.394,0.271,3.383,4.538,-0.043,0.029,0.268,0.159,0.487,0.014,0.283,0.273,0.481,1.552,0.772,0.367,38.235,44.884,0,-7.983,-3.978,3.635,-0.069,0.27,0,0.27,0,4.181,0.102,13.117,0.077,21.091,0.24,0.042,-0.02,6.864,0.2,0.508,-0.003,0.173,0.003,0.262,0.004,3.142,0,-0.021,-0.006,0.014,0.03,0.128,0.073,62.024,43.175,487153664,1864.374,0.011,-0.083,-0.007,3.052
Safe_Distance_02_Traffic.mp4,Safe_Distance,53,591,1,0,0,0,1,0,1,0,3.142,5.673,-12.784,1.461,0.173,3.091,3.075,0.305,-0.684,48.917,19.446,8.685,1.122,1.071,3.314,0.271,3.303,4.642,-0.053,0.047,0.412,0.158,0.517,0.014,0.364,0.28,0.459,1.555,1.294,0.356,51.827,43.955,0,-7.981,-3.98,3.553,-0.068,0.264,0.002,0.264,0.002,4.102,0.154,13.55,-0.047,21.251,0.253,0.036,-0.024,7.009,0.223,0.502,-0.003,0.178,0.002,0.265,0.004,3.142,0,-0.031,-0.006,0.014,0.075,0.15,0.071,62.228,43.48,490612096,1890.792,0.015,-0.075,-0.007,3.043
Safe_Distance_02_Traffic.mp4,Safe_Distance,54,591,1,0,0,0,1,0,1,0,3.142,4.912,-13.391,1.473,0.341,3.052,3.041,0.261,-0.707,48.201,18.283,8.951,1.126,1.063,3.235,0.27,3.224,4.817,-0.06,0.063,0.379,0.151,0.548,0.013,0.366,0.277,0.432,1.611,1.209,0.341,66.644,45.908,0,-7.981,-3.98,3.46,-0.064,0.265,0.002,0.265,0.002,4.315,0.144,13.66,-0.076,21.554,0.204,0.021,-0.024,7.198,0.236,0.498,-0.003,0.183,0.001,0.269,0.004,3.142,0,-0.04,-0.006,0.012,0.066,0.163,0.071,61.944,43.064,495232576,1854.751,0.014,-0.07,-0.007,3.056
Safe_Distance_02_Traffic.mp4,Safe_Distance,55,591,1,0,0,0,1,0,1,0,3.142,4.799,-13.763,1.478,0.262,3.031,3.021,0.254,-0.721,48.676,18.379,9.179,1.133,1.055,3.164,0.269,3.151,4.855,-0.06,0.08,0.349,0.137,0.574,0.01,0.191,0.265,0.394,1.685,1.16,0.33,99.943,49.827,0,-7.98,-3.984,3.367,-0.058,0.272,-0.001,0.272,-0.001,4.55,0.087,13.759,-0.068,21.712,0.185,0.008,0.021,7.433,0.247,0.495,-0.002,0.184,0.001,0.273,0.004,3.142,0,-0.049,-0.003,0.01,0.025,0.18,0.074,61.918,42.929,483454464,1843.135,-0.01,-0.061,0.008,3.058
Safe_Distance_02_Traffic.mp4,Safe_Distance,56,591,1,0,0,0,1,0,1,0,3.142,4.808,-14.166,1.479,0.205,3.009,2.999,0.252,-0.736,48.971,18.246,9.44,1.127,1.056,3.106,0.268,3.092,4.86,-0.06,0.08,0.318,0.117,0.589,0.008,0.003,0.258,0.353,1.803,1.11,0.319,121.241,59.468,0,-7.98,-3.983,3.276,-0.049,0.276,-0.002,0.276,-0.002,4.772,0.025,13.528,0.006,22.077,0.104,0.043,0.01,7.699,0.255,0.491,-0.001,0.185,0.001,0.278,0.004,3.142,0,-0.06,0,0.007,0.002,0.198,0.078,62.074,42.755,474290720,1828.248,-0.004,-0.047,0.007,3.058
Safe_Distance_02_Traffic.mp4,Safe_Distance,57,591,1,0,0,0,1,0,1,0,3.142,4.397,-15.14,1.463,0.136,2.963,2.954,0.227,-0.774,48.678,17.302,9.845,1.126,1.064,3.071,0.265,3.058,4.86,-0.06,-0.08,0.347,0.095,0.611,0.01,0.427,0.237,0.302,1.902,1.276,0.301,114.22,74.415,0,-7.98,-3.981,3.208,-0.039,0.287,-0.006,0.287,-0.006,5.039,-0.051,12.92,0.18,22.213,0.093,0.115,-0.01,7.895,0.264,0.488,0,0.185,0.001,0.282,0.004,3.142,0,-0.071,0.003,0.005,0.01,0.216,0.098,62.25,42.189,457967424,1780.194,0.008,-0.044,0.007,3.065
Safe_Distance_02_Traffic.mp4,Safe_Distance,58,591,1,0,0,0,1,0,1,0,3.142,4.021,-15.949,1.488,0.225,2.892,2.885,0.203,-0.795,48.873,16.534,10.458,1.137,1.09,3.042,0.257,3.031,4.86,-0.06,-0.08,0.46,0.09,0.712,0.012,0.371,0.209,0.314,2.355,1.652,0.277,61.851,74.874,0,-7.979,-3.973,3.176,-0.038,0.295,-0.011,0.295,-0.011,5.368,-0.145,12.196,0.395,22.4,0.092,0.21,-0.037,8.063,0.286,0.487,0,0.182,0.002,0.284,0.005,3.142,0,-0.078,0.005,0.005,0.076,0.271,0.134,62.262,41.781,452778016,1745.935,0.014,-0.033,0.008,3.071
Safe_Distance_02_Traffic.mp4,Safe_Distance,59,591,1,0,0,0,1,0,1,0,3.142,3.792,-16.438,1.491,0.243,2.872,2.866,0.19,-0.813,48.811,16.12,10.686,1.145,1.096,3.02,0.253,3.01,4.803,-0.053,-0.056,0.569,0.084,0.752,0.013,0.581,0.188,0.249,2.192,1.88,0.269,61.168,81.998,0,-7.978,-3.974,3.143,-0.035,0.304,-0.014,0.304,-0.014,5.595,-0.226,11.914,0.586,22.594,0.088,0.27,-0.061,8.24,0.305,0.487,0,0.18,0.003,0.288,0.005,3.142,0,-0.073,0.006,0.004,0.169,0.272,0.176,62.313,41.504,447496128,1722.879,0.018,-0.033,0.008,3.075
Safe_Distance_02_Traffic.mp4,Safe_Distance,61,591,1,0,0,0,1,0,1,0,3.142,4.529,-15.571,1.481,0.16,2.915,2.906,0.23,-0.782,49.118,16.875,10.396,1.125,0.99,2.939,0.229,2.93,4.463,-0.039,0.088,0.381,0.066,0.634,0.013,2.068,0.19,0.18,1.735,1.12,0.28,-211.97,115.235,0,-7.983,-4.005,3.025,-0.025,0.259,-0.009,0.259,-0.009,4.899,-0.124,13.808,0.442,22.411,0.18,0.13,-0.062,9.199,0.263,0.485,0.001,0.191,0.003,0.303,0.004,3.142,0,-0.058,0.006,0.002,0.045,0.19,0.096,62.51,42.024,454183424,1766.293,0.013,-0.028,0.007,3.063
Safe_Distance_02_Traffic.mp4,Safe_Distance,62,591,1,0,0,0,1,0,1,0,3.142,4.724,-15.239,1.477,0.233,2.903,2.893,0.239,-0.763,48.744,16.383,10.472,1.082,0.983,2.909,0.229,2.899,4.463,-0.037,0.088,0.356,0.055,0.529,0.012,0.831,0.215,0.159,1.508,1.016,0.277,-194.126,146.905,0,-7.988,-4.006,2.976,-0.019,0.239,-0.003,0.239,-0.003,4.566,-0.029,14.408,0.285,22.574,0.157,0.045,-0.038,9.738,0.197,0.488,0,0.196,0.002,0.312,0.003,3.142,0,-0.054,0.005,0.001,0.002,0.111,0.061,62.62,42.145,463692928,1776.493,0.004,-0.024,0.004,3.059
Safe_Distance_02_Traffic.mp4,Safe_Distance,63,591,1,0,0,0,1,0,1,0,3.142,4.358,-15.571,1.483,0.321,2.895,2.887,0.22,-0.777,48.433,16.046,10.489,1.036,1.001,2.899,0.224,2.89,4.378,-0.033,-0.088,0.323,0.043,0.396,0.011,0.049,0.223,0.137,1.246,1.016,0.276,773.93,248.159,0,-7.995,-4,2.939,-0.011,0.224,0,0.224,0,4.331,0.013,15.396,0.05,22.774,0.132,0.095,-0.002,10.144,0.092,0.489,0,0.201,0.001,0.318,0.001,3.142,0,-0.05,0.005,0,0.001,0.027,0.05,62.504,41.917,464572608,1757.313,-0.004,-0.016,0.002,3.066
Safe_Distance_02_Traffic.mp4,Safe_Distance,64,591,1,0,0,0,1,0,1,0,3.142,4.226,-15.768,1.469,0.236,2.891,2.883,0.213,-0.786,48.296,15.941,10.469,1.007,1.004,2.895,0.217,2.887,4.292,-0.028,-0.088,0.274,0.025,0.232,0.012,0.971,0.226,0.091,0.842,0.932,0.276,371.295,1157.951,0,-8,-3.999,2.904,-0.002,0.209,0.002,0.209,0.002,4.123,0.048,15.723,-0.015,23.096,0.058,0.205,-0.034,10.453,0.005,0.489,-0.001,0.204,0,0.323,0,3.142,0,-0.046,0.005,0,0.008,0,0.046,62.51,41.788,457780000,1746.499,0.008,-0.006,0,3.068
Safe_Distance_02_Traffic.mp4,Safe_Distance,65,591,1,0,0,0,1,0,1,0,3.142,4.252,-15.849,1.482,0.319,2.874,2.866,0.213,-0.785,48.372,15.821,10.596,0.999,1.005,2.893,0.213,2.886,4.239,-0.022,-0.077,0.27,0.013,0.086,0.013,1.006,0.224,0.042,0.29,0.932,0.271,329.291,5995.52,0,-8,-3.998,2.895,0,0.205,0.002,0.205,0.002,4.07,0.048,15.967,-0.045,23.222,0.038,0.227,-0.043,10.472,0.003,0.49,-0.001,0.206,0,0.324,0,3.142,0,-0.042,0.006,0,0.008,0,0.044,62.562,41.755,461065408,1743.775,0.006,-0.015,0,3.067
Safe_Distance_02_Traffic.mp4,Safe_Distance,66,591,1,0,0,0,1,0,1,0,3.142,4.219,-16.112,1.483,0.293,2.863,2.855,0.211,-0.794,48.49,15.884,10.631,1.002,1.013,2.893,0.213,2.885,4.239,-0.015,-0.009,0.256,0.016,0.091,0.012,0.21,0.213,0.052,0.29,0.932,0.269,262.565,511.816,0,-7.999,-3.997,2.913,-0.006,0.213,0,0.213,0,4.201,0.011,15.778,0.009,23.291,0.03,0.159,-0.043,10.47,0.013,0.488,-0.001,0.206,0,0.324,0,3.142,0,-0.035,0.006,0,0,0.001,0.045,62.644,41.63,456029472,1733.35,0,-0.017,0,3.068
Safe_Distance_02_Traffic.mp4,Safe_Distance,67,591,1,0,0,0,1,0,1,0,3.142,3.994,-16.608,1.471,0.144,2.835,2.828,0.197,-0.81,48.703,15.843,10.798,1.014,1.017,2.893,0.213,2.885,4.239,-0.011,0.009,0.212,0.024,0.117,0.01,0.414,0.195,0.079,0.401,0.731,0.263,156.675,281.046,0,-7.997,-3.994,2.928,-0.01,0.227,-0.004,0.227,-0.004,4.469,-0.066,15.263,0.156,23.425,0.018,0.102,-0.026,10.362,0.044,0.487,0,0.204,0.001,0.322,0.001,3.142,0,-0.027,0.005,0,0.015,0.007,0.058,62.635,41.394,440672480,1713.701,0.005,-0.015,0.001,3.072
Safe_Distance_02_Traffic.mp4,Safe_Distance,68,591,1,0,0,0,1,0,1,0,3.142,4.125,-16.399,1.485,0.13,2.877,2.87,0.207,-0.812,49.195,16.857,10.458,1.016,1.001,2.884,0.213,2.877,4.239,-0.01,0.009,0.216,0.023,0.121,0.008,2.514,0.192,0.079,0.401,0.731,0.275,586.86,280.192,0,-7.997,-4,2.92,-0.01,0.229,-0.005,0.229,-0.005,4.496,-0.073,15.19,0.177,23.487,0.03,0.008,0,10.327,0.044,0.485,0,0.204,0.001,0.321,0.001,3.142,0,-0.017,0.002,0,0.018,0.006,0.061,62.532,41.59,442068000,1729.949,0.006,-0.003,0.001,3.07
Safe_Distance_02_Traffic.mp4,Safe_Distance,69,591,1,0,0,0,1,0,1,0,3.142,4.081,-16.49,1.487,0.035,2.868,2.861,0.204,-0.814,49.592,17.206,10.489,1.008,0.977,2.876,0.212,2.868,4.223,-0.008,0.009,0.209,0.02,0.111,0.005,2.111,0.198,0.068,0.34,0.731,0.273,-631.921,418.378,0,-7.999,-4.004,2.899,-0.007,0.222,-0.003,0.222,-0.003,4.387,-0.047,15.352,0.18,23.411,0.056,0.022,-0.009,10.452,0.011,0.481,0.001,0.205,0.001,0.323,0,3.142,0,-0.01,0.001,0,0.008,0,0.053,62.439,41.606,435291776,1731.328,0.007,0.019,0.001,3.07
Safe_Distance_02_Traffic.mp4,Safe_Distance,70,591,1,0,0,0,1,0,1,0,3.142,4.159,-16.321,1.486,0.038,2.876,2.868,0.209,-0.808,49.889,17.631,10.406,0.999,0.983,2.875,0.21,2.867,4.189,-0.006,0.013,0.105,0.017,0.119,0.004,0.743,0.201,0.06,0.392,0.364,0.276,-273.589,810.165,0,-8,-4.006,2.887,-0.004,0.216,-0.002,0.216,-0.002,4.32,-0.038,15.712,0.144,23.391,0.063,0.042,-0.016,10.518,-0.008,0.477,0.002,0.207,0,0.324,0,3.142,0,-0.007,0,0,0.005,0,0.048,62.353,41.746,432835840,1743.003,0.005,0.038,0,3.069
Safe_Distance_03.mp4,Safe_Distance,82,591,1,0,0,0,1,0,1,0,3.142,5.181,17.028,1.537,1.39,3.314,3.301,0.299,-0.971,60.521,35.679,6.172,1.105,1.088,3.472,0.373,3.45,6.154,-0.007,-0.203,0.676,0.066,0.335,0.007,0.928,0.285,0.183,0.965,2.252,0.537,70.287,128.358,0,-7.983,-3.975,3.563,-0.026,-0.441,0.019,0.441,-0.019,7.102,-0.271,13.308,0.427,26.11,-0.087,0.071,0.038,4.909,0.138,0.591,0.002,0.169,0,0.222,0.003,3.142,0,-0.005,0,0.002,0.245,0.055,0.346,56.801,39.171,228288448,1534.544,-0.019,0.002,0.008,3.051
Safe_Distance_03.mp4,Safe_Distance,83,591,1,0,0,0,1,0,1,0,3.142,5.052,17.529,1.536,1.387,3.286,3.273,0.289,-0.99,60.702,35.503,6.35,1.131,1.081,3.439,0.358,3.42,5.983,-0.007,-0.235,0.581,0.079,0.402,0.011,0.885,0.275,0.211,1.103,1.741,0.518,70.821,93.627,0,-7.979,-3.976,3.562,-0.035,-0.423,0.018,0.423,-0.018,6.865,-0.252,13.37,0.488,25.74,0.019,0.123,0.032,4.942,0.178,0.592,0.002,0.165,0.001,0.223,0.004,3.142,0,0.006,-0.004,0.003,0.19,0.087,0.316,56.982,39.109,226591936,1529.696,-0.017,0.002,0.01,3.053
Safe_Distance_03.mp4,Safe_Distance,84,591,1,0,0,0,1,0,1,0,3.142,4.668,18.147,1.542,1.421,3.263,3.252,0.266,-1.016,60.735,35.229,6.505,1.15,1.062,3.392,0.336,3.375,5.685,-0.009,-0.245,0.595,0.087,0.446,0.014,1.586,0.253,0.234,1.227,1.782,0.502,107.112,86.559,0,-7.977,-3.982,3.522,-0.037,-0.401,0.019,0.401,-0.019,6.58,-0.256,13.7,0.582,25.531,0.079,0.189,0.016,5.11,0.195,0.594,0.002,0.164,0.002,0.226,0.004,3.142,0,0.01,-0.006,0.004,0.196,0.105,0.298,57.239,39.154,225868832,1533.212,-0.019,0,0.011,3.06
Safe_Distance_03.mp4,Safe_Distance,85,591,1,0,0,0,0,0,1,0,3.063,4.478,18.512,1.544,1.43,3.25,3.24,0.254,-1.032,60.762,35.05,6.611,1.146,1.048,3.337,0.309,3.322,5.312,-0.02,-0.254,0.612,0.087,0.456,0.015,2.289,0.225,0.247,1.313,1.791,0.492,143.304,85.074,0,-7.978,-3.986,3.467,-0.037,-0.374,0.019,0.374,-0.019,6.223,-0.26,14.577,0.594,25.533,0.099,0.237,0.005,5.365,0.197,0.597,0.002,0.167,0.002,0.232,0.004,3.142,0,0.001,-0.006,0.004,0.198,0.112,0.278,57.39,39.153,225759456,1533.121,-0.019,-0.002,0.01,3.142
Safe_Distance_03.mp4,Safe_Distance,86,591,1,0,0,0,1,0,1,0,3.142,4.421,18.758,1.539,1.4,3.245,3.235,0.25,-1.043,60.827,34.984,6.679,1.125,1.034,3.3,0.294,3.287,5.117,-0.028,-0.255,0.582,0.075,0.417,0.013,3.901,0.216,0.208,1.192,1.616,0.486,243.548,105.904,0,-7.982,-3.99,3.405,-0.03,-0.356,0.017,0.356,-0.017,6.006,-0.254,15.204,0.593,25.69,0.11,0.242,0.004,5.648,0.175,0.601,0.002,0.169,0.002,0.238,0.004,3.142,0,-0.008,-0.006,0.002,0.179,0.088,0.249,57.483,39.109,227126432,1529.67,-0.017,-0.005,0.008,3.064
Safe_Distance_03.mp4,Safe_Distance,87,591,1,0,0,0,1,0,1,0,3.142,4.452,18.747,1.547,1.444,3.241,3.231,0.252,-1.042,60.757,34.852,6.711,1.1,1.021,3.274,0.277,3.263,4.86,-0.028,-0.255,0.512,0.061,0.358,0.011,7.226,0.212,0.184,1.065,1.508,0.483,517.733,136.708,0,-7.985,-3.994,3.356,-0.023,-0.329,0.015,0.329,-0.015,5.597,-0.211,16.096,0.498,25.817,0.099,0.269,-0.004,5.902,0.15,0.604,0.001,0.172,0.002,0.243,0.003,3.142,0,-0.018,-0.003,0.002,0.131,0.067,0.193,57.492,39.071,223836448,1526.677,-0.015,-0.008,0.007,3.064
