Filename,alert_type,Frame_Number,Id,label,passed,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,MovingSideWays,Rotation,AbsAngle,MinAngle,MaxAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,MaxDistance,MinDistance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,MaxBoxBottom,MinBoxBottom,BoxArea,MaxBoxArea,MinBoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,AbsMedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,AbsXFit.Intercept,AbsXFit.Slope,AbsAnglesFit.Intercept,AbsAnglesFit.Slope,AbsAnglesToCloserSideFit.Intercept,AbsAnglesToCloserSideFit.Slope,AbsAnglesToFurtherSideFit.Intercept,AbsAnglesToFurtherSideFit.Slope,AbsAngularVelocityFit.Intercept,AbsAngularVelocityFit.Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,MinLeft,MaxRight,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Front_Alert_False_Slow_17.mp4,Front_Collision,72,353,0,1,0,0,0,1,0,1,1,3.142,29.409,29.409,35.701,4.579,1.228,0.448,1.521,1.901,1.521,1.325,0.747,-0.121,60.004,23.132,60.004,38.34,13.596,13.596,8.712,1.109,1.047,1.612,0.687,1.457,25.36,-0.01,-1.098,2.622,0.048,0.771,0.003,1.823,0.779,0.133,2.093,8.018,0.112,59.518,80.927,0,-7.984,-3.98,1.678,-0.019,-0.616,-0.02,0.616,0.02,21.31,1.157,12.963,-1.237,45.265,0.702,0.835,0.075,11.07,0.297,0.593,0.001,0.286,0,0.333,0.004,3.142,0,-0.008,-0.001,0.001,4.095,0.24,0.545,51.802,22.836,22.836,51.802,81941880,521.622,-0.087,-0.025,-0.005,2.628
Front_Alert_False_17.mp4,Front_Collision,381,1082,0,1,0,0,1,0,0,1,1,1.571,33.788,33.788,47.994,-52.339,1.169,0.437,1.144,1.218,1.144,0.951,0.636,-0.906,71.042,22.002,71.042,62.206,24.049,24.049,21.211,1.082,1.042,1.187,0.73,0.936,37.957,-0.006,1.15,2.736,0.026,0.998,0.005,1.627,0.613,0.074,2.838,8.017,0.048,94.237,97.695,0,-7.987,-3.987,1.227,-0.012,0.821,-0.026,0.821,-0.026,42.111,-1.187,33.716,3.056,67.622,0.257,1.146,0.002,20.777,0.45,0.655,0.009,0.601,0.006,0.456,0.005,1.571,0,0.001,-0.003,0,4.127,0.575,0.944,92.904,28.895,28.895,92.904,118077288,835.056,0.156,0.103,0.004,2.161
Front_Alert_False_Slow_01.mp4,Front_Collision,262,46,0,1,0,0,1,1,0,1,1,2.979,11.731,1.864,15.627,27.855,1.526,1.373,2.179,3.04,1.923,2.133,0.443,-1.018,59.693,22.308,64.53,58.536,13.976,20.191,7.909,1.201,1.166,2.376,0.311,2.36,7.469,-0.023,-0.264,2.76,0.137,1.511,0.035,1.058,0.464,0.416,4.707,8.015,0.156,25.588,38.892,0,-7.963,-3.938,2.568,-0.055,-0.193,-0.034,0.193,0.034,4.184,0.939,28.166,0.028,34.041,1.232,0.262,-0.15,9.352,0.584,0.599,0,0.274,0.009,0.305,0.009,3.064,-0.011,0.03,-0.015,0.009,2.558,1.062,0.495,61.982,28.602,26.178,61.982,103699984,818.179,-0.034,-0.045,-0.008,3.1
Front_Alert_False_Junction_63.mp4,Front_Collision,417,4026,0,1,0,0,0,0,0,1,1,3.121,1.198,1.198,28.8,10.818,1.559,1.442,5.035,6.319,5.035,5.034,0.105,-0.945,45.494,34.576,45.658,44.91,1.192,1.192,0.757,1.218,1.106,5.52,0.364,5.508,3.768,-0.118,-1.672,2.731,0.303,0.112,0.037,3.735,0.184,0.895,0.333,8.012,4.224,37.162,36.719,0,-7.964,-3.968,5.989,-0.134,-0.79,0.122,0.79,-0.122,7.863,-1.17,4.409,1.187,19.381,-1.033,1.672,0,0.818,0.05,0.452,0.001,0.132,0,0.091,0.002,1.571,0,-0.077,-0.012,0.053,4.015,0.007,6.555,55.859,42.86,27.475,55.859,540243328,1837.231,-0.102,-0.007,0.068,3.142
Front_Alert_False_28.mp4,Front_Collision,419,416,0,1,0,0,0,1,0,1,1,3.142,29.372,29.372,43.126,4.677,1.244,0.504,1.521,1.931,1.521,1.326,0.746,-0.124,60.061,23.179,60.061,33.585,13.603,13.603,8.439,1.116,1.044,1.613,0.688,1.458,25.344,-0.012,-1.115,2.615,0.05,0.8,0.003,1.797,0.777,0.138,2.174,8.003,0.112,59.413,77.233,0,-7.983,-3.98,1.682,-0.02,-0.618,-0.02,0.618,0.02,21.306,1.154,12.958,-1.238,45.231,0.705,0.882,0.067,11.028,0.306,0.592,0.001,0.286,0,0.333,0.004,3.061,0.009,-0.009,-0.001,0.001,4.073,0.255,0.54,51.838,22.873,22.873,51.838,77655992,523.329,-0.086,-0.024,-0.005,2.629
Front_Alert_False_Traffic_65.mp4,Front_Collision,216,4574,0,1,0,0,0,0,0,1,1,2.636,28.97,0.891,28.97,28.899,1.411,1.138,2.004,11.171,2.004,1.753,0.971,-0.968,76.54,40.51,76.54,60.386,12.981,12.981,0.506,1.245,1.201,2.276,0.939,2.074,24.322,-0.054,-0.677,2.506,0.153,1.44,0.012,1.122,0.989,0.501,4.683,8.002,0.154,19.997,30.192,0,-7.958,-3.93,2.506,-0.066,-0.9,-0.011,0.9,0.011,20.523,1.085,28.256,0.224,52.669,0.92,0.289,0.111,8.066,0.571,0.751,0.002,0.259,0.005,0.286,0.009,2.855,-0.049,-0.037,-0.005,0.014,3.762,1.059,0.859,57.284,28.105,28.105,57.284,42276008,789.918,-0.04,-0.036,-0.01,3.142
Front_Alert_False_Slow_10.mp4,Front_Collision,339,190,0,1,0,0,0,1,1,1,1,3.142,19.163,10.962,19.163,-17.456,1.376,0.848,2.04,14.652,2.04,1.927,0.67,-0.612,64.237,20.137,64.237,41.598,19.448,19.448,0.6,1.362,1.131,2.124,0.568,2.046,15.52,-0.043,0.877,2.682,0.081,2.685,0.006,3.633,0.72,0.235,7.576,7.991,0.105,94.679,59.905,0,-7.938,-3.959,2.239,-0.033,0.451,0.034,0.451,0.034,11.442,1.165,18.766,-0.112,37.381,1.283,0.549,0.094,11.39,1.188,0.587,0.01,0.255,0.002,0.342,0.015,3.142,0,-0.052,0.003,0.003,4.043,3.985,0.655,70.308,43.674,40.8,70.308,241951520,1907.569,0.046,0.043,-0.011,2.807
Front_Alert_False_Traffic_31.mp4,Front_Collision,2421,2348,0,1,3,0,1,0,0,1,1,1.571,10.142,0.435,10.142,27.244,1.52,1.428,1.579,2.06,1.579,1.555,0.278,-0.723,77.745,27.536,77.745,71.163,25.21,25.21,13.704,1.295,1.079,1.674,0.198,1.661,6.82,-0.057,-1.43,2.88,0.111,3.06,0.004,2.518,0.345,0.334,9.037,7.984,0.063,74.594,29.947,0,-7.979,-3.989,1.844,-0.049,-0.084,-0.033,0.084,0.033,2.472,1.242,22.431,0.562,26.905,2.222,1.524,-0.094,16.864,1.345,0.735,0.007,0.137,0.005,0.414,0.014,1.571,0,-0.061,0.004,0.007,4.278,5.339,0.433,56.446,39.076,39.076,56.446,75623272,1526.985,-0.044,-0.004,-0.006,1.748
Front_Alert_False_Traffic_31.mp4,Front_Collision,2422,2348,0,1,3,0,1,0,0,1,1,1.571,10.142,0.435,10.142,27.244,1.52,1.428,1.579,2.06,1.579,1.555,0.278,-0.723,77.745,27.536,77.745,71.163,25.21,25.21,13.704,1.295,1.079,1.674,0.198,1.661,6.82,-0.053,-1.336,2.88,0.111,3.06,0.004,2.518,0.345,0.334,9.037,7.984,0.063,74.594,29.947,0,-7.979,-3.989,1.844,-0.049,-0.084,-0.033,0.084,0.033,2.472,1.242,22.431,0.562,26.905,2.222,1.453,-0.078,16.864,1.345,0.735,0.007,0.137,0.005,0.414,0.014,1.571,0,-0.058,0.003,0.007,4.278,5.339,0.433,56.446,39.076,39.076,56.446,75622864,1526.985,-0.044,-0.004,-0.006,1.748
Front_Alert_False_Junction_83.mp4,Front_Collision,389,504,0,1,1,0,1,0,0,1,1,1.571,43.469,3.853,43.469,-7.724,1.184,0.824,2.244,2.919,2.244,1.629,1.544,-0.302,67.86,38.376,67.86,64.207,8.693,8.693,4.726,1.098,1.055,2.368,1.495,1.846,38.789,-0.029,1.018,2.417,0.07,0.464,0.003,2.747,1.558,0.233,1.56,7.982,0.258,92.833,79.255,0,-7.98,-3.981,2.467,-0.028,1.446,0.014,1.446,0.014,35.387,0.972,7.168,0.696,57.721,0.925,1.668,-0.186,7.185,0.177,0.666,0.002,0.328,0.011,0.268,0.003,1.571,0,-0.035,0.002,0.003,3.12,0.105,2.17,86.727,47.548,34.177,86.727,26603562,2260.834,0.062,0.002,-0.006,2.329
Front_Alert_False_Side_14.mp4,Front_Collision,13,2408,0,1,0,0,1,0,0,1,1,1.571,4.138,4.138,10.267,27.469,1.431,0.633,1.642,3.581,1.641,1.637,0.118,-0.757,47.459,27.335,47.67,46.393,4.05,4.05,2.455,1.168,1.081,1.929,0.06,1.928,1.787,-0.222,1.402,2.978,0.365,0.323,0.02,1.559,0.234,1.014,0.961,7.982,0.405,42.203,6.334,0,-7.972,-3.976,2.552,-0.178,0.076,-0.039,0.076,-0.039,2.415,-1.201,1.635,-8.307,4.458,-10.135,1.565,-0.065,3.052,0.142,0.471,0.001,0.332,0.002,0.175,0.004,1.571,0,-0.25,0.011,0.088,3.863,0.06,0.606,65.365,30.359,30.359,65.365,180390576,921.864,0.103,-0.014,0.029,1.643
Front_Alert_False_177_Night_Bus_Junction.mp4,Front_Collision,75,1114,0,1,1,0,1,0,0,1,1,1.571,18.904,0.054,18.904,-12.314,0.969,0.432,2.696,3.303,2.696,2.551,0.874,-0.575,51.584,24.508,54.27,51.143,7.331,7.331,4.561,1.227,1.248,3.199,0.674,3.121,12.563,-0.013,0.229,3.118,0.192,0.802,0.018,1.168,0.867,0.555,2.403,7.959,0.368,15.037,41.749,0,-7.946,-3.89,3.441,-0.069,0.524,0.043,0.524,0.043,9.122,0.983,16.647,-0.47,30.639,1.242,0.333,-0.161,4.225,0.274,0.511,0.001,0.24,0.006,0.208,0.006,1.571,0,-0.011,-0.001,0.014,2.467,0.226,1.007,74.598,44.055,37.265,74.598,139648480,1940.935,0.099,-0.039,-0.016,1.901
Front_Alert_False_Junction_63.mp4,Front_Collision,422,4026,0,1,0,0,0,0,0,1,1,3.039,5.876,5.876,28.8,-7.06,1.438,0.61,4.658,6.319,4.658,4.634,0.477,-0.573,45.472,33.67,45.658,44.91,1.393,1.393,0.757,1.158,1.071,4.918,0.087,4.917,1.014,-0.127,-0.979,2.7,0.215,0.107,0.014,4.079,0.299,0.634,0.314,7.947,3.344,52.052,48.721,0,-7.974,-3.977,5.241,-0.092,-0.387,0.086,0.387,-0.086,4.563,-1.014,19.849,-2.703,29.699,-4.829,1.532,-0.158,1.082,0.048,0.456,-0.001,0.128,0.001,0.104,0.002,3.106,-0.004,-0.148,0.006,0.025,3.027,0.007,3.095,60.112,46.202,27.475,60.112,628822400,2134.877,-0.086,-0.024,0.042,3.142
Front_Alert_False_Junction_69.mp4,Front_Collision,271,228,0,1,0,0,0,0,0,1,1,2.951,10.922,10.922,14.022,4.14,1.421,0.516,5.35,6.692,5.35,5.253,1.014,-0.386,54.423,43.461,54.452,53.841,1.202,1.202,0.763,1.231,1.102,5.85,0.64,5.815,6.288,-0.032,-1.022,2.56,0.353,0.121,0.08,3.977,1.067,1.066,0.366,7.94,4.452,38.713,33.274,0,-7.962,-3.968,6.392,-0.155,-0.309,-0.095,0.309,0.095,2.508,1.08,10.941,-0.865,15.676,1.169,1.079,-0.016,0.822,0.052,0.54,0,0.122,0.002,0.091,0.003,1.315,-0.01,0.081,-0.032,0.072,3.619,0.008,3.686,51.855,38.25,38.25,51.855,300414688,1463.279,-0.08,-0.017,-0.117,3.142
Front_Collision_Side_20.mp4,Front_Collision,38,365,1,1,0,0,0,0,0,1,1,1.571,90,56.673,90,90,1.499,1.399,0.587,2.057,0.587,0,0.587,-0.587,100,4.421,100,59.804,91.353,91.353,7.437,1.28,1.118,0.651,0.649,0.047,85.853,-0.035,-2.358,2.612,0.047,10.777,0.009,0.003,0.562,0.135,31.022,7.929,0.006,37.265,28.068,0,-7.953,-3.969,0.72,-0.02,-0.716,0.019,0.716,-0.019,81.93,1.121,140.601,-24.152,85.529,0.649,3.308,-0.271,58.198,4.626,0.931,0.01,0.415,0.016,0.769,0.027,1.712,-0.02,-0.047,0.003,0.001,3.813,61.589,0.662,52.812,0,0,52.812,0,0.022,-0.13,-0.058,0,3.142
Front_Alert_False_128.mp4,Front_Collision,361,400,0,1,0,0,1,0,0,1,1,1.571,20.292,1.069,20.292,16.904,1.282,0.31,1.824,3.264,1.824,1.711,0.633,-0.53,55.226,6.164,56.781,50.901,24.071,24.071,10.267,1.094,1.056,1.9,0.435,1.854,13.075,-0.026,0.011,2.743,0.051,1.189,0.003,1.117,0.477,0.16,3.728,7.913,0.076,76.039,79.432,0,-7.985,-3.984,1.979,-0.023,-0.402,-0.009,0.402,0.009,11.721,0.387,23.254,-0.103,40.203,0.386,0.001,0.003,20.344,0.527,0.561,-0.002,0.318,0.004,0.452,0.006,1.719,-0.245,-0.028,0.001,0.002,0.431,0.871,0.197,57.654,23.721,23.721,57.654,112599264,562.888,-0.065,-0.081,-0.003,1.925
Front_Collision_Side_17.mp4,Front_Collision,71,357,1,1,0,0,1,0,0,1,1,1.571,29.003,22.01,44.434,66.752,0.92,0.318,0.774,4.461,0.774,0.677,0.375,-0.712,74.45,10.463,74.45,55.011,40.943,40.943,1.256,1.345,1.132,0.866,0.505,0.708,35.683,-0.036,-0.633,2.995,0.077,5.483,0.004,0.384,0.351,0.243,17.201,7.887,0.019,29.495,22.474,0,-7.942,-3.958,0.978,-0.032,-0.625,0.034,0.625,-0.034,39.559,-1.107,51.498,2.284,70.434,0.535,0.532,0.029,24.454,2.382,0.691,0.009,0.697,0.017,0.498,0.021,1.571,0,-0.039,0.001,0.003,3.23,17.797,0.858,83.456,0.609,0.609,83.456,133684.562,0.731,-0.132,-0.026,0.003,2.077
Front_Alert_False_Junction_39.mp4,Front_Collision,963,2336,0,1,1,0,0,0,0,1,1,3.062,4.555,4.555,26.231,-38.478,1.509,1.143,2.822,3.249,2.781,2.813,0.224,-1.756,57.714,13.283,57.827,54.73,19.742,20.333,14.896,1.034,0.985,2.821,0.47,2.784,9.633,-0.02,1.195,2.583,0.03,0.424,0.008,12.508,0.228,0.094,1.304,7.878,0.143,-220.835,203.186,0,-7.992,-4.007,2.868,-0.014,0.658,-0.054,0.658,-0.054,13.322,-1.054,27.032,1.565,44.021,-0.005,1.292,-0.028,19.105,0.189,0.576,0,0.353,0.009,0.437,0.002,1.342,0.464,-0.031,0.003,0.001,3.388,0.11,1.584,72.695,31.095,31.095,72.695,171498352,967.073,0.073,-0.007,0.002,3.142
Front_Collision_Side_05.mp4,Front_Collision,46,298,1,1,0,0,1,0,0,1,1,1.571,45.567,45.567,56.671,0.815,1.422,1.129,1.927,4.885,1.927,1.349,1.376,-0.027,67.076,37.966,67.076,51.217,8.474,8.474,1.319,1.384,1.2,2.244,1.723,1.437,50.166,-0.065,-0.574,2.614,0.201,1.207,0.014,0.322,1.302,0.59,3.506,7.871,0.227,18.455,21.391,0,-7.931,-3.941,2.547,-0.087,-2.051,0.094,2.051,-0.094,54.137,-1.135,28.557,-4.26,65.536,-0.153,0.152,0.12,4.455,0.516,0.654,0.002,0.329,0.01,0.215,0.01,1.571,0,-0.044,-0.006,0.022,3.877,0.775,7.718,50.263,11.957,6.564,50.263,10201794,143.036,-0.171,-0.044,0.007,2.366
Front_Alert_False_28.mp4,Front_Collision,420,416,0,1,0,0,0,1,0,1,1,3.142,30.182,30.182,43.126,4.173,1.24,0.512,1.45,1.931,1.45,1.254,0.729,-0.106,60.543,21.856,60.543,33.585,14.967,14.967,8.439,1.155,1.07,1.574,0.702,1.403,26.637,-0.012,-1.143,2.578,0.062,1.053,0.005,1.703,0.78,0.189,3.255,7.851,0.097,61.374,57.226,0,-7.978,-3.98,1.663,-0.025,-0.641,-0.017,0.641,0.017,22.671,1.133,11.417,-1.193,46.009,0.711,1.02,0.035,11.286,0.41,0.593,0.001,0.283,0.001,0.336,0.006,3.118,0.007,-0.006,-0.002,0.002,3.909,0.52,0.531,51.62,22.564,22.564,51.62,73633760,509.279,-0.086,-0.042,-0.006,2.615
Front_Collision_Side_16.mp4,Front_Collision,39,352,1,1,0,0,1,0,0,1,1,1.571,37.752,37.752,56.526,28.803,1.318,1.013,1.577,4.155,1.577,1.247,0.965,-0.76,69.935,34.356,71.263,62.138,12.659,12.659,1.823,1.101,1.011,1.6,1.116,1.183,44.281,-0.048,-0.404,2.591,0.053,0.738,0.015,16.143,0.965,0.157,2.19,7.85,0.125,516.326,77.878,0,-7.985,-3.998,1.668,-0.019,-1.234,0.034,1.234,-0.034,47.769,-0.997,10.767,2.899,65.959,0.019,0.329,0.021,11.323,0.278,0.7,0.001,0.418,0.006,0.336,0.004,1.571,0,-0.071,0.007,0.001,3.01,0.23,1.976,59.298,14.511,6.55,59.298,4519037.5,210.583,-0.1,-0.01,0.001,2.23
Front_Alert_False_Slow_01.mp4,Front_Collision,222,46,0,1,0,0,1,0,0,1,1,1.571,14.111,1.864,15.627,27.209,1.244,0.748,2.226,2.674,1.923,2.159,0.543,-1.018,60.455,20.91,64.53,59.735,15.638,20.191,10.695,1.22,1.069,2.366,0.504,2.311,12.3,0.03,0.196,2.454,0.145,1.59,0.055,1.569,0.594,0.448,4.943,7.846,0.142,56.867,36.648,0,-7.967,-3.979,2.567,-0.057,-0.434,-0.02,0.434,0.02,9.648,0.758,27.289,-0.096,40.385,0.821,1.506,-0.374,11.582,0.649,0.597,0.001,0.309,0.005,0.341,0.009,3.017,-0.01,0.111,-0.023,0.01,1.835,1.312,0.348,61.436,27.38,26.178,61.436,54922220,749.762,-0.059,-0.07,-0.008,1.817
Front_Collision_23.mp4,Front_Collision,45,128,1,1,2,0,0,1,0,1,1,3.142,17.653,4.62,17.653,28.335,1.435,1.076,2.712,4.078,2.712,2.584,0.822,-1.287,65.26,2.949,65.26,58.511,38.826,38.826,16.355,1.166,1.134,2.989,0.746,2.895,14.447,-0.053,-1.131,2.723,0.134,3.121,0.032,1.798,0.937,0.381,8.983,7.834,0.07,28.265,49.647,0,-7.961,-3.941,3.182,-0.055,-0.597,-0.042,0.597,0.042,10.221,1.207,23.619,0.391,38.665,1.541,0.975,0.062,27.468,1.285,0.614,0.004,0.265,0.009,0.527,0.011,3.142,0,-0.084,0.013,0.009,4.194,4.755,1.078,60.537,27.025,27.025,60.537,79522352,730.438,-0.062,-0.025,-0.003,2.833
Front_Alert_False_Traffic_36.mp4,Front_Collision,364,2867,0,1,2,0,1,0,0,1,1,1.571,22.57,8.947,22.57,-6.269,1.276,0.619,3.635,4.128,3.635,3.357,1.395,-0.397,51.869,30.416,54.077,51.869,4.603,4.603,3.845,1.11,1.085,3.871,1.39,3.6,21.557,-0.039,1.256,2.497,0.12,0.268,0.014,2.816,1.544,0.342,0.757,7.828,0.79,45.149,70.902,0,-7.975,-3.964,4.051,-0.051,1.27,0.034,1.27,0.034,18.771,0.796,6.372,-0.21,37.909,0.918,1.207,0.014,3.665,0.112,0.532,-0.001,0.228,0.007,0.192,0.003,1.571,0,-0.024,-0.004,0.007,1.987,0.036,2.081,75.48,47.026,43.396,75.48,289983488,2211.565,0.08,-0.041,-0.01,1.965
Front_Alert_False_17.mp4,Front_Collision,307,1079,0,1,0,0,0,1,0,1,1,3.142,19.399,2.848,19.399,-0.582,1.113,0.749,4.21,8.816,4.21,3.971,1.398,-0.043,62.493,40.196,62.493,55.692,4.971,4.971,2.321,1.28,1.224,5.247,1.406,5.045,15.943,-0.185,1.102,2.546,0.547,0.594,0.034,1.681,1.542,1.666,1.809,7.822,0.847,12.562,17.845,0,-7.951,-3.927,6.069,-0.235,1.3,0.03,1.3,0.03,12.087,1.102,1.244,-0.222,23.785,1.629,0.893,0.06,2.777,0.228,0.59,0.005,0.102,0.006,0.169,0.006,3.142,0,-0.134,-0.015,0.168,3.728,0.159,2.057,65.073,49.786,47.06,65.073,14607189,2478.629,0.062,0.024,-0.033,2.803
Front_Alert_False_17.mp4,Front_Collision,306,1079,0,1,0,0,0,1,0,1,1,3.142,19.399,2.848,19.399,-0.582,1.173,0.667,4.21,8.816,4.21,3.971,1.398,-0.043,62.493,40.196,62.493,55.692,4.971,4.971,2.321,1.28,1.224,5.247,1.406,5.045,15.943,-0.175,1.07,2.546,0.547,0.594,0.038,1.681,1.542,1.666,1.809,7.822,0.847,12.562,17.845,0,-7.951,-3.927,6.069,-0.235,1.3,0.03,1.3,0.03,12.087,1.102,1.244,-0.222,23.785,1.629,0.636,0.124,2.777,0.228,0.59,0.005,0.102,0.006,0.169,0.006,3.142,0,-0.117,-0.016,0.168,3.728,0.159,2.057,65.073,49.786,47.06,65.073,157753344,2478.687,0.062,0.024,-0.033,2.803
Front_Alert_False_Side_14.mp4,Front_Collision,14,2408,0,1,0,0,1,0,0,1,1,1.571,4.256,4.256,10.267,27.556,1.385,0.735,1.648,3.581,1.641,1.643,0.122,-0.762,47.492,27.203,47.67,46.393,4.116,4.116,2.455,1.163,1.052,1.745,0.084,1.743,2.777,-0.218,1.394,2.533,0.286,0.309,0.038,100.662,0.188,0.792,0.907,7.784,0.4,-4339.583,10.157,0,-7.975,-3.984,2.162,-0.119,-0.002,-0.023,0.002,0.023,0.265,-0.869,27.247,0.066,28.159,1.077,1.665,-0.09,3.229,0.135,0.473,0,0.332,0.002,0.18,0.003,1.571,0,-0.272,0.018,0.039,2.321,0.053,0.215,65.412,30.192,30.192,65.412,144101200,911.69,-0.082,-0.024,-0.026,1.645
Front_Alert_False_49.mp4,Front_Collision,79,700,0,1,0,0,0,1,0,1,1,3.142,22.71,14.931,22.71,24.61,1.568,1.563,1.105,2.287,1.105,1.02,0.427,-0.46,64.729,13.976,64.774,51.335,25.758,25.758,6.02,1.268,1.029,1.146,0.354,1.094,17.263,-0.087,-0.529,2.73,0.097,3.306,0.055,2.07,0.411,0.287,9.527,7.779,0.043,138.47,28.892,0,-7.959,-3.991,1.266,-0.034,-0.31,-0.013,0.31,0.013,13.221,1.155,24.812,0.176,44.076,1.239,0.108,-0.319,19.357,1.325,0.609,0.008,0.319,0.004,0.441,0.014,3.142,0,-0.162,0.037,0.003,3.802,5.058,0.161,59.088,24.306,24.306,59.088,30909802,590.82,-0.054,0.01,-0.005,2.745
Front_Collision_23.mp4,Front_Collision,42,128,1,1,2,0,0,1,0,1,1,3.142,14.762,4.62,14.762,24.687,1.474,1.188,2.973,4.078,2.973,2.875,0.757,-1.242,62.957,6.112,62.957,58.511,32.314,32.314,16.355,1.157,1.041,3.08,0.547,3.031,10.222,-0.086,-0.966,2.552,0.168,2.84,0.035,4.721,0.759,0.55,9.311,7.773,0.092,91.901,56.76,0,-7.972,-3.982,3.256,-0.05,-0.381,-0.047,0.381,0.047,6.401,1.092,23.543,0.276,34.437,1.468,0.902,0.063,26.951,0.914,0.625,0,0.239,0.009,0.52,0.008,3.142,0,-0.129,0.042,0.008,3.63,2.739,1.037,59.578,29.441,29.441,59.578,100345128,866.876,-0.064,-0.059,-0.003,2.884
Front_Alert_False_28.mp4,Front_Collision,513,416,0,1,0,0,0,1,0,1,1,3.142,34.177,40.276,43.126,14.218,1.214,0.542,1.221,1.931,1.221,1.011,0.686,-0.3,64.468,18.54,64.468,33.585,21.094,21.094,8.439,1.107,1.068,1.288,0.647,1.114,30.172,-0.014,-0.867,2.426,0.038,1.147,0.002,1.242,0.697,0.115,3.48,7.751,0.058,57.246,73.322,0,-7.983,-3.98,1.346,-0.017,-0.609,-0.011,0.609,0.011,26.559,1.032,15.712,-0.232,52.176,0.834,0.642,0.064,17.222,0.5,0.628,0.002,0.328,0.006,0.416,0.006,3.142,0,-0.01,-0.001,0.001,3.405,0.759,0.419,55.064,17.794,13.964,55.064,39919896,316.739,-0.066,-0.012,-0.003,2.545
Front_Alert_False_Traffic_48.mp4,Front_Collision,378,3511,0,1,0,0,0,0,0,0,1,1.864,73.176,25.671,73.176,-45.923,1.161,0.832,0.667,1.995,0.667,0.193,0.639,0.479,84.075,0,84.075,50.296,70.686,70.686,7.904,1.324,1.054,0.711,0.672,0.233,70.886,-0.016,-0.889,2.917,0.061,9.351,0.01,0.713,0.59,0.162,24.91,7.742,0.009,79.896,23.44,0,-7.951,-3.985,0.8,-0.025,-0.735,0.018,0.735,-0.018,66.62,1.219,40.657,1.042,75.162,0.873,0.452,0.125,48.422,3.963,0.765,0.014,0.386,0.004,0.697,0.026,1.571,0,-0.001,-0.004,0.002,3.941,41.836,0.672,40.749,0,0,40.749,0,0.002,-0.03,0.022,0.001,3.142
Front_Alert_False_Traffic_34.mp4,Front_Collision,1065,2706,0,1,0,0,0,1,0,1,1,3.142,12.825,1.88,12.825,-0.995,1.352,0.615,7.809,19.006,7.809,7.615,1.734,-0.136,57.207,41.033,57.207,54.147,2.616,2.616,1.009,1.523,1.184,11.91,1.898,11.742,9.675,-1.259,1.137,2.241,2.958,0.446,0.063,1.766,1.664,8.772,1.363,7.73,2.985,6.04,4.838,0,-7.906,-3.941,16.374,-1.275,2.079,-0.052,2.079,-0.052,6.434,0.926,1.944,-0.122,14.399,1.625,1.358,-0.147,1.24,0.197,0.549,0.003,0.074,0.007,0.114,0.007,2.961,0.016,-1.197,-0.041,4.824,2.959,0.118,5.403,61.378,49.582,47.846,61.378,406953536,2458.524,-0.06,-0.013,0.115,2.918
Front_Alert_False_41.mp4,Front_Collision,286,553,0,1,0,0,0,1,0,1,1,3.142,5.548,5.548,24.868,-14.529,1.506,1.21,3.751,5.258,3.714,3.733,0.363,-0.941,60.365,37.031,62.649,56.468,5.445,8.066,2.56,1.141,1.024,3.755,0.096,3.746,1.47,-0.02,-1.171,2.418,0.108,0.38,0.023,21.559,0.41,0.277,1.003,7.722,0.689,-306.35,94.536,0,-7.98,-3.992,3.888,-0.038,-0.149,0.07,0.149,-0.07,2.189,-1.045,17.301,-0.5,13.008,1.848,1.297,-0.036,4.617,0.158,0.578,0.004,0.15,0,0.215,0.004,3.142,0,0.009,-0.008,0.004,3.49,0.066,1.976,60.109,44.222,32.011,60.109,306498784,1955.744,-0.063,0.037,0.01,3.045
